QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
500100017,3,How would you rate the frequency of feedback from your supervisor?,What improvements or changes would you suggest to enhance feedback mechanisms within the company?,0.1451742875787343,0.07708551955032635,0.0010762402355753821
500100017,4,Do you feel that the feedback you receive is timely and relevant?,Do you feel comfortable providing feedback to your manager or colleagues?,0.2461829819586654,0.09677857496815023,0.005532498023540874
500100017,5,What improvements or changes would you suggest to enhance the effectiveness of feedback mechanisms within the company?,What improvements or changes would you suggest to enhance feedback mechanisms within the company?,0.7859052479933757,0.18752889973860823,0.07301372467823801
500100017,6,How can the company better utilize technology to facilitate feedback and communication?,How can the company encourage a culture of open feedback and communication among employees?,0.3609410202572233,0.09832033613595367,0.013488535197448887
500100017,7,Any additional comments or suggestions regarding feedback mechanisms?,Any additional comments or suggestions regarding feedback mechanisms?,1.0,0.17287652175328433,0.13335064178055525
500100018,0,How often do you receive feedback from your manager?,How frequently do you receive feedback on your performance from your manager or colleagues?,0.3577981208148387,0.0956320796225295,0.01464480618945177
500100018,1,Do you feel that the feedback you receive is constructive and actionable?,Do you feel comfortable providing feedback to your manager?,0.2461829819586654,0.09262661236880695,0.008817502329492456
500100018,2,How would you rate the quality of feedback you receive from your manager?,How frequently do you receive feedback on your performance from your manager or colleagues?,0.2568153960099087,0.07905063342672813,0.006406533506976112
500100018,3,Do you feel that you have a clear understanding of what is expected of you in your role?,Do you feel comfortable providing feedback to your manager?,0.1616904166908886,0.06274909758267627,0.0033645777510452075
500100018,4,What aspects of the feedback mechanisms do you believe need improvement within the company?,"How satisfied are you with the current feedback mechanisms in the company? (1 - very dissatisfied, 5 - very satisfied)",0.1672741079411012,0.08344988262827513,0.0028572813577663458
500100018,5,How can the company enhance the feedback mechanisms to better support employee growth and development?,"How satisfied are you with the current feedback mechanisms in the company? (1 - very dissatisfied, 5 - very satisfied)",0.1105631815742637,0.05269346107031254,0.0012729481052731976
500100018,6,Any additional comments or suggestions regarding the feedback mechanisms?,Any additional comments or feedback?,0.408248290463863,0.08001187426612962,0.015427584939263383
500100019,0,How would you rate the overall health and safety culture in your department?,What improvements would you suggest to enhance health and safety measures within the company?,0.3145333391575357,0.166085230965626,0.00886736264143882
500100019,1,Have you ever experienced a near-miss or close call while working?,Have you encountered any health or safety hazards in the workplace?,0.1651445647689541,0.03870735662008525,0.003418060501268472
500100019,2,Do you feel that your supervisor or manager is committed to health and safety?,What improvements would you suggest to enhance health and safety measures within the company?,0.1482498633322202,0.09612577103792465,0.0014046141512430133
500100019,3,What do you think is the most effective way to improve health and safety in the workplace?,What improvements would you suggest to enhance health and safety measures within the company?,0.2268713032432575,0.17183786759085412,0.0019823000874472333
500100019,4,Have you received training on health and safety procedures and protocols?,Any additional comments or feedback regarding health and safety measures?,0.2335496832484569,0.15543473775384722,0.005715721855218735
500100019,5,Do you feel that your concerns about health and safety are heard and addressed?,What improvements would you suggest to enhance health and safety measures within the company?,0.2096569673443836,0.14163754921157784,0.004338815618237281
500100020,0,What is your role in the company?,Are you satisfied with the cleanliness and hygiene standards maintained in the workplace?,0.0926057470570684,0.03479233439053164,0.0012191367840755365
500100020,1,How would you rate the overall health and safety culture within your department?,How can the company better communicate health and safety information to employees?,0.2531848417709166,0.1738934759123263,0.004822142905092963
500100020,2,Have you received training on health and safety procedures and protocols?,"Do you have easy access to health and safety information, such as emergency procedures and first aid resources?",0.214077337231828,0.1658907675928149,0.0043388939657305215
500100020,3,Do you feel comfortable reporting near-miss incidents or hazards to your supervisor or HR?,Do you feel that the company provides adequate training and resources to ensure your health and safety at work?,0.1640057724052729,0.07735698363509344,0.0029249956977747127
500100020,4,How often do you participate in health and safety training or drills?,What specific health and safety measures do you believe the company should implement or improve?,0.2875912486923933,0.181165433688014,0.007469402620558005
500100020,5,Do you feel that your supervisor or manager prioritizes health and safety in the workplace?,Do you feel that the company provides adequate training and resources to ensure your health and safety at work?,0.3545559253216918,0.24516290997475707,0.003980697047417415
500100020,6,Have you experienced any health and safety incidents or near-misses in the past 6 months?,What specific health and safety measures do you believe the company should implement or improve?,0.2390457218668787,0.17983559894515017,0.0015132592655077008
500100020,7,"On a scale of 1 to 10, how confident are you in the company's ability to respond to health and safety incidents?","Do you have easy access to health and safety information, such as emergency procedures and first aid resources?",0.1801874925391117,0.1457290899104569,0.0010511930397400354
500100020,8,Do you have any suggestions for improving health and safety measures in the workplace?,What specific health and safety measures do you believe the company should implement or improve?,0.2928056981999661,0.24595839265213568,0.0012607882721627404
500100021,0,How often do you feel that the company prioritizes your health and safety?,Do you feel that the company provides adequate resources and support to maintain a safe and healthy work environment?,0.2472291721639634,0.15829065379645366,0.0042021759003061
500100021,1,Do you have access to proper personal protective equipment (PPE) for your job?,Do you feel that the company provides adequate resources and support to maintain a safe and healthy work environment?,0.0874087120721374,0.03131851193142948,0.001076663621830582
500100021,2,Are you trained on the proper use of equipment and machinery?,Are you aware of the health and safety protocols and procedures in place within the company?,0.1353262592150629,0.058140616426005744,0.0015167523950709795
500100021,3,Do you feel that your workspace is clean and well-maintained?,Do you feel that the company provides adequate resources and support to maintain a safe and healthy work environment?,0.1659813685435741,0.0616201471134889,0.002643493355137764
500100021,4,Are there adequate emergency exits and fire extinguishers in your workspace?,Are you aware of the health and safety protocols and procedures in place within the company?,0.0513301824408564,0.03559985169364068,0.00014245993274892137
500100021,5,Do you feel that your supervisor or manager is committed to maintaining a safe and healthy work environment?,Do you feel that the company provides adequate resources and support to maintain a safe and healthy work environment?,0.5072863208992064,0.14399678097536828,0.03459185808151446
500100021,6,Have you experienced any near-miss incidents or accidents in the past year?,Are you aware of the health and safety protocols and procedures in place within the company?,0.0538472927739996,0.04551264779270426,7.5616085884405e-05
500100021,7,Do you feel that the company takes your concerns about health and safety seriously?,Do you feel that the company provides adequate resources and support to maintain a safe and healthy work environment?,0.3068267048968775,0.2082416032079265,0.007297133384349554
500100021,8,Is there any improvement you would suggest to enhance health and safety measures in the company?,Which improvements or changes would you suggest to enhance health and safety measures within the company?,0.5664215155988809,0.2235850359088882,0.035332920176235905
500100021,9,Any additional comments or feedback regarding health and safety measures?,Any additional comments or suggestions regarding health and safety measures?,0.8366600265340756,0.22448554605628526,0.09499908336352854
500100022,0,How would you rate the overall health and safety culture in the organization?,Have you received adequate training on health and safety protocols in the workplace?,0.3396831102433787,0.1729173651346641,0.012710895734716053
500100022,1,What do you think is the most effective way to improve health and safety in the organization?,Have you received adequate training on health and safety protocols in the workplace?,0.2572478777137633,0.14036416490236694,0.006273204148704637
500100022,2,What do you think is the biggest health and safety risk in the organization?,Have you received adequate training on health and safety protocols in the workplace?,0.3144854510165755,0.16242358973222723,0.009150650250567853
500100023,0,How important is internal mobility to you?,What is your role in the company?,0.0680670214017967,0.030837158749355657,0.0006237104686243961
500100023,1,What motivates you to consider internal mobility opportunities?,What is your role in the company?,0.0609367579321826,0.04424480458824846,0.0002977893401496968
500100023,2,What are the most significant barriers to internal mobility for you?,What is your role in the company?,0.0660288541995552,0.041515689774412785,0.0005471273317635281
500100023,3,How would you rate the company's support for internal mobility?,How would you rate the transparency of the internal job posting and application process?,0.3461517833233359,0.12574652545497234,0.01224445786036961
500100023,4,What would you like to see the company do to improve internal mobility opportunities?,How would you rate the transparency of the internal job posting and application process?,0.1482498633322202,0.08509835074461611,0.001300290886258669
500100024,0,What is your current role?,What is your role in the company?,0.3671494099616211,0.06119156832693685,0.022466448205861092
500100024,1,How long have you been with the company?,How long have you been with the company?,1.0,0.25071971611624233,0.13817486028598797
500100024,2,Have you ever considered moving to a different role within the company?,Have you ever applied for an internal job opening within the company?,0.4264014327112209,0.1429348734835683,0.022092604835663998
500100024,3,What motivates you to consider moving to a different role within the company?,Have you ever applied for an internal job opening within the company?,0.2264554068289191,0.10977519732030717,0.005990240948211766
500100024,4,How satisfied are you with the internal mobility opportunities offered by the company?,How long have you been with the company?,0.2531848417709166,0.15600664741336165,0.004510244159379669
500100024,5,Have you ever applied for a role within the company that you were not ultimately selected for?,Have you ever applied for an internal job opening within the company?,0.3587150269897196,0.13425657057616763,0.01376232948033305
500100024,6,What do you think the company could do to improve internal mobility opportunities?,Do you feel that the company supports and encourages internal mobility and career development?,0.2344393091820821,0.10206907636450811,0.005184292181503224
500100024,7,How important is it for you to have opportunities to move within the company?,Have you ever applied for an internal job opening within the company?,0.2344036154692477,0.11642539384392132,0.0054689182835919534
500100024,8,What would you like to see the company do to support internal mobility?,Do you feel that the company supports and encourages internal mobility and career development?,0.1482724380183611,0.08464226848892738,0.0015509276229914884
500100024,9,Any additional comments or suggestions regarding internal mobility opportunities?,Do you feel that the company supports and encourages internal mobility and career development?,0.0956255701229054,0.0334497281014927,0.0012501414579714069
500100025,0,Have you ever considered moving to a different role within the company?,Have you ever applied for an internal job posting or expressed interest in internal mobility opportunities within the company?,0.237946985659563,0.129617620703346,0.008361256461942726
500100025,1,What motivates you to consider internal mobility opportunities?,Any additional comments or suggestions regarding internal mobility opportunities?,0.2888649183327127,0.10344415702863752,0.00716911280064656
500100025,2,How would you rate the availability of internal job postings?,Which improvements or changes would you suggest to enhance internal mobility opportunities within the company?,0.1278678903610966,0.07392782141954378,0.0009224276408305918
500100025,3,Have you ever applied for an internal job posting?,Have you ever applied for an internal job posting or expressed interest in internal mobility opportunities within the company?,0.2903209263620119,0.07942870044678733,0.008855673233338926
500100025,4,What do you think is the most significant barrier to internal mobility within the company?,Which improvements or changes would you suggest to enhance internal mobility opportunities within the company?,0.3162277660168379,0.1639955586850787,0.005451177427294464
500100025,5,Would you like to see more internal job postings available?,Have you been provided with information about internal job openings or opportunities for career advancement within the company?,0.0820358697958105,0.04751107440132438,0.0006485936814404387
500100026,0,Have you ever considered moving to a different role or department within the company?,Have you ever applied for an internal job posting within the company?,0.3631365196012814,0.13090011728361112,0.010019187238944016
500100026,1,What motivates you to consider internal mobility opportunities?,Any additional comments or feedback regarding internal mobility opportunities?,0.2888649183327127,0.10154135444961487,0.008448641286824302
500100026,2,How would you rate the availability of internal job postings and opportunities within the company?,How aware are you of internal job opportunities within the company,0.3903600291794132,0.16785510079697163,0.01782724234258111
500100026,3,Do you feel that the company provides adequate training and development opportunities for employees to grow and advance within the organization?,Do you feel supported by the company in pursuing internal mobility opportunities?,0.1889822365046135,0.07941543029518083,0.0038388252790538934
500100026,4,What would make you more likely to consider internal mobility opportunities?,Do you feel supported by the company in pursuing internal mobility opportunities?,0.2462449509330356,0.10358259129256223,0.007216737824469561
500100026,5,Any additional comments or suggestions regarding internal mobility opportunities?,Any additional comments or feedback regarding internal mobility opportunities?,0.816496580927726,0.13744269505557288,0.060903883276724455
500100027,0,"On a scale of 1-5, how satisfied are you with your job overall?","Overall, how satisfied are you with your job?",0.4385290096535146,0.12687309472949035,0.014214791513761673
500100027,1,What motivates you to come to work every day?,How likely are you to recommend this company as a good place to work?,0.1171169265819252,0.04777949657998457,0.000682385842346809
500100027,2,Do you feel that your job aligns with your personal values and goals?,Do you feel well when you get along with your colleagues?,0.3100868364730211,0.09865301848981531,0.005260870991472631
500100027,3,How would you rate the level of support you receive from your supervisor?,"Please, rate the level of challenge and interest in your work",0.3100868364730211,0.07963459584707486,0.00395471455889741
500100027,4,What changes would you like to see in your job or department to improve job satisfaction?,Do you have any additional comments or suggestions to improve job satisfaction?,0.273861278752583,0.06681464551594209,0.0036657106950882903
500100028,0,How would you rate the overall effectiveness of the kick-off meeting?,"How would you rate the overall effectiveness of the kick-off meeting? (1 being very ineffective, 5 being highly effective)",0.4832250811898254,0.1938343947750703,0.02427858354828177
500100028,1,What did you find most valuable or useful about the kick-off meeting?,How satisfied are you with the level of participation and engagement during the kick-off meeting?,0.1917274991282621,0.10445270955362021,0.002867431230176635
500100028,2,"What, if anything, was unclear or confusing about the kick-off meeting?",How satisfied are you with the level of participation and engagement during the kick-off meeting?,0.1623506442896461,0.09124504338028826,0.0018970192176416413
500100028,3,How well did the meeting address your questions or concerns?,How well did the kick-off meeting address the goals and objectives of the project/initiative?,0.3461517833233359,0.10603425461976553,0.013991742970631818
500100028,4,What suggestions do you have for improving the kick-off meeting process?,Were the objectives and agenda of the kick-off meeting clearly communicated in advance?,0.194722729923935,0.1152745319511905,0.003352829652621788
500100029,0,How would you rate your supervisor's leadership style?,How would you rate the communication skills of your supervisor or manager?,0.3139094392146641,0.08195367166234346,0.011256741148745269
500100029,1,Do you feel motivated to come to work and do your best?,Do you feel that leaders within the company actively listen to employee feedback and concerns?,0.214357860603413,0.05899203564813863,0.00507671643417644
500100029,2,How would you rate the communication style of your supervisor?,How would you rate the communication skills of your supervisor or manager?,0.5979164026453373,0.12291157032267107,0.0448133499822759
500100029,3,Do you feel that your supervisor provides clear goals and expectations?,Do you feel that leaders within the company actively listen to employee feedback and concerns?,0.2566989077755455,0.07746353987135422,0.00866744908484088
500100029,4,How would you rate the overall leadership effectiveness of your supervisor?,How would you rate the communication skills of your supervisor or manager?,0.5150582679537894,0.1171786701031433,0.0311994643159202
500100029,5,Do you feel that your supervisor is approachable and open to feedback?,Do you feel that leaders within the company actively listen to employee feedback and concerns?,0.2875912486923933,0.08442163040154314,0.010407019323561792
500100029,6,How would you rate the overall morale of your team?,How would you rate the communication skills of your supervisor or manager?,0.5105683283388704,0.1104332739931758,0.032073052674065745
500100029,7,Do you feel that your supervisor is a role model for the values and behaviors you want to see in your team?,Do you feel that leaders within the company actively listen to employee feedback and concerns?,0.2132007163556104,0.06820772461360694,0.004864089109768473
500100029,8,Any additional comments or feedback?,Any additional comments or feedback regarding leadership effectiveness?,0.4251076653594019,0.0638898463418605,0.025438748331574668
500100031,0,How would you rate your supervisor's leadership style?,How would you rate your immediate supervisor's leadership effectiveness?,0.6976750600527643,0.14304750712866168,0.05998759305432108
500100031,1,What are the most important qualities of a leader to you?,What specific areas of leadership do you believe need improvement within the company?,0.0674243483095648,0.02926236517594166,0.0009134304124172395
500100031,2,How would you rate your supervisor's ability to delegate tasks effectively?,How would you rate your immediate supervisor's leadership effectiveness?,0.4670993664969138,0.10198397852861342,0.02635120976703749
500100031,3,What do you think is the most significant challenge facing your supervisor as a leader?,What specific areas of leadership do you believe need improvement within the company?,0.1380131118684708,0.05850170560821196,0.0017608407853094362
500100031,4,How do you think your supervisor could improve their leadership skills?,What specific areas of leadership do you believe need improvement within the company?,0.1376897627803711,0.0729199921759883,0.0010701110260064623
500100032,0,How would you rate your leadership style?,How effective do you consider the leadership within the company?,0.0768017590658973,0.057402285044437014,0.00032208009449113327
500100032,1,What do you consider to be your greatest strength as a leader?,How do you perceive leadership to be in their decision-making processes?,0.2461829819586654,0.09794161111278957,0.007498389099718325
500100032,2,What do you consider to be your greatest weakness as a leader?,How do you perceive leadership to be in their decision-making processes?,0.2461829819586654,0.09794161111278957,0.007498389099718325
500100032,3,How would you rate your ability to build and maintain relationships with your team members?,Have you received adequate guidance and feedback from leadership to help you succeed in your role?,0.0671886226569653,0.05339675150194205,0.00014968888128821098
500100032,4,How would you rate your ability to make tough decisions?,How do you perceive leadership to be in their decision-making processes?,0.0792716264332779,0.05451849617508769,0.0002563314001183919
500100032,5,How would you rate your ability to adapt to changing circumstances?,How do you perceive leadership to be in their decision-making processes?,0.0808685005447683,0.054013431864125244,0.0002418710351894182
500100032,6,Do you feel that your leadership style is effective in achieving your team's goals?,Do you feel that leadership supports your professional growth and development?,0.3144854510165755,0.11967343733090754,0.012643409925818208
500100032,7,Do you feel that your leadership style is effective in building trust with your team members?,Do you feel that leadership communicates effectively with employees?,0.273861278752583,0.1110558732500583,0.010138844892742981
500100032,8,Do you feel that your leadership style is effective in motivating your team members?,Do you feel that leadership supports your professional growth and development?,0.3144854510165755,0.11967343733090754,0.012643409925818208
500100032,9,Any additional comments or feedback regarding leadership effectiveness?,Do you feel that leadership communicates effectively with employees?,0.0537765001286984,0.03625299077514273,0.00026628760652189606
500100033,0,What is your role in the company?,Were the objectives and expectations of your role clearly communicated during the onboarding process?,0.0983199163215283,0.04615910774700861,0.0007065343769265763
500100033,1,How long have you been with the company?,"Generally, how would you rate your onboarding experience with the company? (1 being very poor, 5 being excellent)",0.1082886345598774,0.04805095708234638,0.0008978201711331642
500100033,2,What was your onboarding experience like?,What improvements would you suggest to improve the onboarding experience for new employees?,0.0984743458289544,0.04476198868689956,0.0007452280889509514
500100033,3,How would you rate the quality of the onboarding process?,How can the company better support new employees during the onboarding process?,0.272910251025994,0.18077193330554017,0.003868977295679723
500100033,4,What did you find most helpful during the onboarding process?,How can the company better support new employees during the onboarding process?,0.2989582013226686,0.16306760379783083,0.010392923375190263
500100033,5,What did you find most challenging during the onboarding process?,How can the company better support new employees during the onboarding process?,0.2989582013226686,0.16306760379783083,0.010392923375190263
500100033,6,How would you rate the level of support you received during the onboarding process?,How can the company better support new employees during the onboarding process?,0.3396831102433787,0.21391381175634364,0.008773250756988182
500100033,7,Do you have any suggestions for improving the onboarding process?,How can the company better support new employees during the onboarding process?,0.2113953714465919,0.13168465993244957,0.004839902108907892
500100034,0,How would you rate your overall onboarding experience?,How would you rate the clarity of information provided during the onboarding process?,0.2770241077990084,0.0994173958083121,0.008155757420044077
500100034,1,What was the most helpful part of your onboarding experience?,"How satisfied were you with your onboarding experience? (1 being very dissatisfied, 5 being very satisfied)",0.1417025551198006,0.07840165292838858,0.001068189886413305
500100034,2,What was the most challenging part of your onboarding experience?,"How satisfied were you with your onboarding experience? (1 being very dissatisfied, 5 being very satisfied)",0.1417025551198006,0.07840165292838858,0.001068189886413305
500100034,3,How would you rate the effectiveness of your onboarding program in preparing you for your role?,How would you rate the clarity of information provided during the onboarding process?,0.3415650255319866,0.12376261129731932,0.011982830883495409
500100034,4,What would you like to see improved or changed about the onboarding process?,How would you rate the clarity of information provided during the onboarding process?,0.3100868364730211,0.1578668254149557,0.00807634024644281
500100034,5,Do you feel that your onboarding experience was well-organized and structured?,How can the company enhance the onboarding experience for new employees?,0.1348399724926484,0.08005097159526897,0.0010518693219454653
500100034,6,Do you feel that your onboarding experience was engaging and interactive?,How can the company enhance the onboarding experience for new employees?,0.1348399724926484,0.08005097159526897,0.0010518693219454653
500100034,7,How would you rate the level of support you received during your onboarding experience?,How would you rate the clarity of information provided during the onboarding process?,0.4193139346887672,0.1536072462008043,0.019606272289095263
500100034,8,What did you find most valuable about your onboarding experience?,Which aspects of the onboarding process did you find more useful?,0.2697703967085066,0.106466758433317,0.00843647948713101
500100034,9,Any additional comments or feedback regarding your onboarding experience?,"How satisfied were you with your onboarding experience? (1 being very dissatisfied, 5 being very satisfied)",0.1326248115899039,0.05533151589098815,0.0014485814030112266
500100035,0,How would you rate your overall onboarding experience?,How would you rate the support provided by your manager and team members during the onboarding process?,0.184060648104366,0.09272328483978337,0.004256336700698794
500100035,1,What was the most helpful part of your onboarding experience?,Any additional comments or suggestions regarding the onboarding experience?,0.1825741858350553,0.09111163993084541,0.0030461688163064054
500100035,2,What was the most challenging part of your onboarding experience?,Any additional comments or suggestions regarding the onboarding experience?,0.1825741858350553,0.09111163993084541,0.0030461688163064054
500100035,3,How many days did it take you to feel comfortable with your new role?,How can the company enhance the onboarding experience to better support new employees?,0.0659552461853172,0.04416210683971219,0.0005464646752027541
500100035,4,How would you rate the communication from your supervisor during onboarding?,How would you rate the support provided by your manager and team members during the onboarding process?,0.2924117189962335,0.09672349367780626,0.00933597369350706
500100035,5,What would you recommend to improve the onboarding experience for new hires?,How can the company enhance the onboarding experience to better support new employees?,0.2532338907034445,0.14767239208721158,0.0038983385441789522
500100035,6,How likely are you to recommend our company to others based on your onboarding experience?,Did you receive sufficient information and guidance during your onboarding process?,0.1195228609334393,0.07746200884294674,0.0006728161825395138
500100036,0,How would you rate your overall onboarding experience at the company?,How would you rate the communication received from the company prior to your start date?,0.2811995645512091,0.08970528120104321,0.00625964553872588
500100036,1,"Were you provided with clear and concise information about the company culture, policies, and procedures during the onboarding process?",Did your manager/supervisor provide you with clear expectations and goals during the onboarding process?,0.305887645160749,0.1876282296404978,0.008580550464006536
500100036,2,Did you feel that your supervisor or mentor was supportive and available to answer questions during the onboarding process?,"Did you receive training on company policies, procedures, and systems during the onboarding process?",0.2861316917596507,0.15619622949049994,0.009361643905536714
500100036,3,How would you rate the quality of the training and orientation provided during the onboarding process?,How would you rate the communication received from the company prior to your start date?,0.3162277660168379,0.21466841415900054,0.008116317983777791
500100036,4,Were you introduced to the right people and teams during the onboarding process?,Were you introduced to key team members and stakeholders during the onboarding process?,0.5883484054145521,0.228169682459538,0.02929001077152139
500100036,5,What improvements or changes would you suggest to enhance the onboarding experience for new employees?,How would you rate the communication received from the company prior to your start date?,0.1380131118684708,0.11339087651170486,0.001372930095664032
500100036,6,Any additional comments or suggestions regarding the onboarding experience?,What aspects of the onboarding process did you find most beneficial?,0.133456233819468,0.07791097567668855,0.0022791417961514665
500100037,0,How often do you feel overwhelmed by your workload?,How often do you feel pressure at work?,0.5270462766947299,0.09614573300529101,0.016926291017752608
500100037,1,What is the most common source of pressure at work?,How often do you feel pressure at work?,0.258198889747161,0.0859806561462014,0.0067503570491445185
500100037,2,"On a scale of 1 to 10, how stressed do you feel when facing a tight deadline?",How often do you feel pressure at work?,0.1485221314465011,0.046628034020190674,0.001962010294788341
500100037,3,Do you often feel like you're not able to take a break or step away from your work?,Do you feel comfortable discussing work-related pressure with your manager or HR?,0.1278274981412284,0.04452039949204246,0.0007935355514561398
500100037,4,How often do you feel like you're working longer hours than expected?,How often do you feel pressure at work?,0.3892494720807615,0.0733271232137134,0.009756645850420161
500100037,5,What do you think would help reduce pressure at work?,How often do you feel pressure at work?,0.408248290463863,0.09466633297160758,0.011772227649688485
500100037,6,Do you feel like your workload is manageable?,Do you feel comfortable discussing work-related pressure with your manager or HR?,0.2292470411622244,0.0700649979918407,0.00456248605454929
500100037,7,Are there any specific tasks or responsibilities that you find particularly stressful?,Which of the following resources do you find helpful in managing pressure at work? (Select all that apply),0.091437937368797,0.03608784215486703,0.0009522065319412422
500100037,8,Any other suggestions or comments regarding pressure at work?,How often do you feel pressure at work?,0.2886751345948128,0.05756658929198383,0.005776445102434468
500100038,0,Have you participated in any diversity training programs in the past 12 months?,Have you participated in any diversity training programs offered by the company?,0.6354889093022426,0.2183504847349953,0.03596166413847828
500100038,1,How would you rate the overall quality of the diversity training programs you've participated in?,Which aspects of the diversity training programs do you find most beneficial? (Select all that apply),0.3162590834910873,0.24122135146606208,0.005943453707307862
500100038,2,What do you think is the most effective way to address unconscious bias in the workplace?,Which aspects of the diversity training programs do you find most beneficial? (Select all that apply),0.1290994448735805,0.05384468977384519,0.0016422984846367996
500100038,3,Do you feel that the diversity training programs have had a positive impact on your workplace?,Do you believe the diversity training programs have positively impacted the company's culture and workplace environment?,0.3818813079129866,0.19589072473893113,0.010917342627226984
500100038,4,What would you like to see improved or added to the diversity training programs?,What improvements or changes would you suggest to enhance the quality of diversity training programs?,0.3586122771846419,0.18165545231556895,0.00801386361966377
500100038,5,Have you noticed any changes in your workplace culture or behavior since participating in diversity training programs?,Have you participated in any diversity training programs offered by the company?,0.2100420126042014,0.1385400654830739,0.003791054260605447
500100038,6,Any additional comments or feedback regarding diversity training programs?,Any additional comments or suggestions regarding diversity training programs?,0.816496580927726,0.19239707133348252,0.07797460768703739
500100040,0,What type of recognition or reward would you most appreciate for your contributions to the team?,How frequently do you receive recognition or praise for your contributions to the company?,0.408248290463863,0.1409538272699112,0.021833616197703038
500100040,1,How often do you feel recognized or rewarded for your work?,How frequently do you receive recognition or praise for your contributions to the company?,0.2514492420389833,0.1272420817796086,0.007848371144062916
500100040,2,What do you think is the most effective way to recognize and reward team members?,How transparent do you feel the recognition and rewards process is within the company?,0.1543033499620918,0.09644288775469546,0.003370045524531101
500100040,3,Do you think the current recognition and reward system is fair and consistent?,Do you feel that the recognition and rewards you receive are meaningful and aligned with your contributions?,0.2038915617687564,0.11744939410435963,0.0031515510523782153
500100040,4,What suggestions do you have for improving the recognition and reward system?,How transparent do you feel the recognition and rewards process is within the company?,0.2853489312494499,0.1764161196422009,0.0032965532540010917
500100043,0,What is your role in the company?,What is your role in the company?,1.0,0.25496988289403055,0.17429927583302188
500100043,1,How familiar are you with the company's current roadmap?,How would you rate the clarity of the goals and objectives outlined in the roadmap?,0.0567245836566359,0.049205224093360075,4.8725950244098345e-05
500100043,2,How would you rate the overall effectiveness of the company's current roadmap?,How would you rate the clarity of the goals and objectives outlined in the roadmap?,0.428715721206826,0.14515418516613693,0.026938260605241668
500100043,3,What are the most important goals or objectives that the company should focus on in the next 6-12 months?,How would you rate the clarity of the goals and objectives outlined in the roadmap?,0.1324532357065043,0.10087798468004103,0.000437434995458849
500100043,4,What are the biggest challenges or obstacles that the company will face in achieving its goals?,Do you feel that the roadmap planning process adequately considers input from all relevant stakeholders?,0.0912870929175276,0.06717527912788718,0.00019723290397941737
500100043,5,How would you rate the communication and transparency around the company's roadmap?,How would you rate the clarity of the goals and objectives outlined in the roadmap?,0.3834549982565244,0.1361020405760766,0.02093086715258866
500100043,6,Do you feel that your role and responsibilities are aligned with the company's current roadmap?,Do you feel that the roadmap planning process adequately considers input from all relevant stakeholders?,0.2672612419124243,0.1294805112387734,0.007168294274374369
500100043,7,What changes or adjustments would you suggest to the company's roadmap to better align with your role and responsibilities?,What improvements would you suggest to enhance the roadmap planning process in the future?,0.247797313891676,0.1161049369818602,0.00607027905976797
500100043,8,Any additional comments or suggestions regarding the company's roadmap?,What is your role in the company?,0.0552422012763417,0.039104114116641595,0.00010818464781281383
500100044,0,How satisfied are you with your job?,"How satisfied are you with your current job? (1 being very dissatisfied, 10 being very satisfied)",0.2523659495500666,0.10688910782594614,0.006727296190145291
500100044,1,How would you rate the overall quality of your work?,What aspects of your job do you find most satisfying?,0.1825741858350553,0.11447398811722143,0.004062271825757687
500100044,2,How satisfied are you with your supervisor?,"How satisfied are you with your current job? (1 being very dissatisfied, 10 being very satisfied)",0.2336454685916373,0.1031450116342603,0.005435689248913859
500100044,3,What are the most important factors that contribute to your job satisfaction?,What aspects of your job do you find most satisfying?,0.1740776559556978,0.11340818010374787,0.0028638193372028326
500100045,0,How often do you work from home or remotely?,How frequently do you work remotely (smart working) in a typical week?,0.2388437701912631,0.08212639458975725,0.005999299570017094
500100045,1,What motivates you to work from home or remotely?,How frequently do you work remotely (smart working) in a typical week?,0.0559784857572672,0.04463292488176904,0.0001581559338156437
500100045,2,Do you feel that smart working has improved your overall job satisfaction?,How long have you been working remotely (smart working) as part of your job?,0.0636130600231894,0.05470217362590015,0.00012688385809746634
500100045,3,What are the biggest challenges you face when working from home or remotely?,How would you rate your productivity when working remotely compared to working in the office?,0.1372945066404076,0.06812542663106523,0.0012906175745530531
500100045,4,How would you rate the effectiveness of our company's smart working policies?,How would you rate your productivity when working remotely compared to working in the office?,0.2875912486923933,0.09602692737387125,0.009119717637311156
500100046,0,How would you rate the overall effectiveness of the teambuilding initiative?,What aspects of past team-building initiatives do you think need improvement?,0.0660288541995552,0.04600091513067942,0.00020462158217765956
500100046,1,What did you enjoy most about the teambuilding initiative?,What aspects of past team-building initiatives do you think need improvement?,0.0625570252730409,0.04474708780895848,0.00028587283483727364
500100046,2,What did you find least enjoyable about the teambuilding initiative?,What aspects of past team-building initiatives do you think need improvement?,0.0647250119473513,0.04370782970397195,0.0002874993123389418
500100046,3,How did the teambuilding initiative impact your collaboration with your colleagues?,Which team or department do you belong to?,0.0,0.0,0.0
500100046,4,How did the teambuilding initiative impact your job satisfaction?,Which team or department do you belong to?,0.0,0.0,0.0
500100046,5,Would you recommend this teambuilding initiative to your colleagues?,Which team or department do you belong to?,0.0552422012763417,0.03896071324739775,0.0001624132357324536
